"","id","name","alt","abbr"
"1679","708","Department of Epidemiology, University of Pittsburgh, USA","character(0)","Depar"
"1680","712","Department of Genetics, Stanford University, USA","character(0)","Depar"
"1681","713","Department of Genetics, University of Cambridge, UK","character(0)","Depar"
"1682","715","Department of Geomatic Engineering, Yildiz Technical University, Turkey","character(0)","Depar"
"1683","716","Department of Health Sciences Research, Mayo Clinic, Rochester, USA","character(0)","Depar"
"1684","718","Department of Human Genetics, University of Utah, USA","character(0)","Depar"
"1685","719","Department of Information Systems, University of Haifa, Israel","character(0)","Depar"
"1686","723","Department of Medical Informatics, Institute of Medical Biometry und Informatics, Heidelberg University, Heidelberg, Germany","character(0)","Depar"
"1687","724","Department of Medical Informatics, School of Public Health, Jilin University, Changchun, China","character(0)","Depar"
"1688","726","Department of Microbiology and Immunology, University of Maryland School of Medicine, Baltimore, MD, USA","character(0)","Depar"
"1689","727","Department of Molecular and Cell Biology, Harvard University, Cambridge, USA","character(0)","Depar"
"1690","730","Department of Molecular Medecine, The Scripps Research Institute, La Jolla, California, USA","character(0)","Depar"
"1691","731","Department of Organic Chemistry, University of Geneva, Switzerland","character(0)","Depar"
"1692","732","Department of Orthopedic Surgery, New York, NY, USA","character(0)","Depar"
"1693","734","Department of Pharmaceutical Chemistry, School of Pharmacy, University of California, San Francisco, USA","character(0)","Depar"
"1694","735","Department of Planning, Aalborg University, Denmark","character(0)","Depar"
"1695","736","Department of Plant Biotechnology and Bioinformatics, Ghent University, Ghent, Belgium","character(0)","Depar"
"1696","737","Department of Plant Sciences, University of Saskatchewan, Canada","character(0)","Depar"
"1697","739","Department of Psychiatry, University of Illinois at Chicago, USA","character(0)","Depar"
"1698","745","Department of Zoology, Milwaukee Public Museum, Milwaukee, WI, USA","character(0)","Depar"
"1699","747","DesignSafe","character(0)","Desig"
"1700","748","Dessimoz Lab, Computational Evolutionary Biology and Genomics, Lausanne, Switzerland","character(0)","Dessi"
"1701","751","Deutschen Pflanzen Phenotypisierungsnetzwerks (DPPN), Germany","character(0)","DPPN"
"1702","754","Deutsches Arzteblatt, Cologne, Germany","character(0)","Deuts"
"1703","759","Diana Lab Group, Greece","character(0)","Diana"
"1704","760","Digital Library Federation","character(0)","Digit"
"1705","761","Digital Library Research & Prototyping, Los Alamos National Laboratory, USA","character(0)","Digit"
"1706","764","Directorate of eHealth, Norwegian Ministry of Health and Care Services, Oslo, Norway","character(0)","Direc"
"1707","767","Disease Systems Biology Group, Novo Nordisk Foundation Center for Protein Research, University of Copenhagen, Copenhagen, Denmark","character(0)","Disea"
"1708","770","Division of Health Policy and Management, School of Public Health, University of California at Berkeley, Berkeley, CA, USA","character(0)","Divis"
"1709","772","Division of Rheumatology,  Department of Medicine, University of California, San Francisco, San Francisco, CA, USA","character(0)","Divis"
"1710","774","Division of Translational Genomics, Exploratory Oncology Research and Clinical Trial Center, National Cancer Center, Chiba, Japan","character(0)","Divis"
"1711","776","Djavad Mowafaghian Centre for Brain Health","character(0)","Djava"
"1712","777","Docker, Inc.","character(0)","Docke"
"1713","778","Doctoral Programme in Biomedicine, University of Helsinki, Helsinki, Finland","character(0)","Docto"
"1714","779","Donders Institute for Brain, Cognition and Behavior, Netherlands","character(0)","Donde"
"1715","782","Douglas Mental Health University Institute Foundation","character(0)","Dougl"
"1716","785","Drosophila anatomy and development ontologies administrators","character(0)","Droso"
"1717","788","Duke University Libraries","character(0)","DukeU"
"1718","789","Duke University Research Computing","character(0)","DukeU"
"1719","790","Duke University Trinity College and Arts Sciences, USA","character(0)","DukeU"
"1720","794","Dutch Heart Foundation","character(0)","Dutch"
"1721","802","Early Detection Research Network (EDRN), National Cancer Institute (NCI), USA","character(0)","NCI"
"1722","803","EarthChem, Palisades, NY, USA","character(0)","Earth"
"1723","807","Earthquake Science Center, Menlo Park, CA","character(0)","Earth"
"1724","815","eBank UK Project, UK","character(0)","eBank"
"1725","816","EBRAINS AISBL","character(0)","EBRAI"
"1726","817","EC GeneFun","character(0)","ECGen"
"1727","823","Ecopotential","character(0)","Ecopo"
"1728","826","Education Portal of the Regional Government of Castilla-La Mancha, Toledo, Spain","character(0)","Educa"
"1729","830","eHealth Ireland","character(0)","eHeal"
"1730","838","eLife Sciences Publications, Ltd","character(0)","eLife"
"1731","839","ELIXIR","character(0)","ELIXI"
"1732","842","ELIXIR-EXCELERATE programme, ELIXIR-HUB, UK","character(0)","ELIXI"
"1733","845","ELIXIR Machine Learning Focus Group","character(0)","ELIXI"
"1734","858","eNanoMapper","character(0)","eNano"
"1735","859","Encyclopedia of DNA Elements (ENCODE) Consortium, University of California Santa Cruz, Santa Cruz, California, CA, USA","character(0)","ENCODE"
"1736","861","Energistics Consortium, Houston, Texas, United States","character(0)","Energ"
"1737","870","ENVO administrators","character(0)","ENVOa"
"1738","872","EOSC Hub","character(0)","EOSCH"
"1739","873","EOSC-Life","character(0)","EOSCL"
"1740","875","ERACODA Working Group","character(0)","ERACO"
"1741","877","E-RARE project Hipbi-RD","character(0)","ERARE"
"1742","878","ERDF / Spanish Ministry of Science, Innovation and Universities - National Research Agency","character(0)","ERDFS"
"1743","879","eResearch Centre, Monash University, Victoria, Australia","character(0)","eRese"
"1744","880","ESA Science and Technology Hubble","character(0)","ESASc"
"1745","881","Etat de Vaud, Lausanne, Switzerland","character(0)","Etatd"
"1746","884","ETT Solutions","character(0)","ETTSo"
"1747","885","EU BIOTECH","character(0)","EUBIO"
"1748","886","EUDAT","character(0)","EUDAT"
"1749","888","EU FP7 BioMedBridges","character(0)","EUFP7"
"1750","890","EU FP7 EU-ADR","character(0)","EUFP7"
"1751","893","EU ImmunoGrid","character(0)","EUImm"
"1752","898","EuPathDB Project Team","character(0)","EuPat"
"1753","900","EURenOmics","character(0)","EURen"
"1754","903","EuroEPINOMICS, European Science Foundation","character(0)","EuroE"
"1755","905","European Aerosol, Cloud, Climate, and Air Quality Interactions (EUCAARI) Project, Helsinki, Finland","character(0)","EUCAARI"
"1756","910","European Chemicals Agency","character(0)","Europ"
"1757","923","European Commission FP7 Virtual Physiological Human Initiative","character(0)","Europ"
"1758","931","European FP7 capacities: Scientific Data Repositories","character(0)","Europ"
"1759","932","European FP7 Capacities Specific Programme","character(0)","Europ"
"1760","934","European FP7 Research infrastructures","character(0)","Europ"
"1761","946","European Network of Excellence (ENFIN), Hinxton, Cambridgeshire, UK","character(0)","ENFIN"
"1762","950","European Regional Development Fund","character(0)","Europ"
"1763","955","European Social Fund and the state budget of the Czech Republic, Czech Republic","character(0)","Europ"
"1764","962","European Union Framework Program 7 ""BacHBerry""","character(0)","Europ"
"1765","963","European Union, Free European Life-Science Information and Computational Services (FELICS)","character(0)","FELICS"
"1766","966","European Union, Serving Life-science Information for the Next Generation (SLING)","character(0)","SLING"
"1767","967","Europlanet Society","character(0)","Europ"
"1768","970","EU-ToxRisk","character(0)","EUTox"
"1769","973","Evolution of Protein Structure and Function Group, Biomolecular Modelling and Design Division, Bioinformatics Institute, Singapore","character(0)","Evolu"
"1770","975","Excellence Cluster Topoi, Berlin, Germany","character(0)","Excel"
"1771","976","ExpeER","character(0)","ExpeE"
"1772","982","Facultad de Ciencias Exactas y Naturales - Universidad de Buenos Aires","character(0)","Facul"
"1773","983","Faculty of Engineering, University of Bristol, Bristol","character(0)","Facul"
"1774","984","Faculty of Health and Medical Sciences, University of Copenhagen, Copenhagen, Denmark","character(0)","Facul"
"1775","986","Faculty of Science and Technology, Aarhus University, Denmark","character(0)","Facul"
"1776","987","Faculty of Science, University of Copenhagen","character(0)","Facul"
"1777","988","Faculty of Science, University of Southern Denmark","character(0)","Facul"
"1778","989","FAIR Data Informatics Laboratory","character(0)","FAIRD"
"1779","990","FAIR Data Informatics Lab, University of California, San Diego, USA","character(0)","FAIRD"
"1780","991","FAIR Data Infrastructure for Physics, Chemistry, Materials Science, and Astronomy e.V., Berlin, Germany","character(0)","FAIRD"
"1781","992","FAIRDOM","character(0)","FAIRD"
"1782","993","FAIRplus","character(0)","FAIRp"
"1783","998","FBcv Administrators (FlyBase)","character(0)","FlyBase"
"1784","2037","National Institutes of Health (NIH) Blueprint for Neuroscience Research, Bethesda, MD, USA","character(0)","NIH"
"1785","2038","National Institutes of Health Office of Research Infrastructure Programs","character(0)","Natio"
"1786","2043","National Library of Finland, Helsinki, Finland","character(0)","Natio"
"1787","2049","National Meterological Information Centre","character(0)","Natio"
"1788","2067","National Research Program for Biopharmaceuticals","character(0)","Natio"
"1789","2068","National Research Program For Genomic Medicine (NRPGM), Taipe, Taiwan","character(0)","NRPGM"
"1790","2069","National Science and technology infrastructure","character(0)","Natio"
"1791","2074","National Science Foundation Plant Genome Grant, Division of Biological Infrastructure","character(0)","Natio"
"1792","2075","National Science Foundation Plant Genome Research, Alexandria, VA, USA","character(0)","Natio"
"1793","2079","National Statistical Offices, United Nations, New York, NY, USA","character(0)","Natio"
"1794","2095","Natural Resources and Energy Development, Fish and Wildlife (Branch)","character(0)","Branch"
"1795","2107","NCI - Human Brain Project","character(0)","NCIHu"
"1796","2109","NEAT ID Foundation, London, UK","character(0)","NEATI"
"1797","2110","NEBC","character(0)","NEBC"
"1798","2115","NeoMark Ltd. Trademark Agency, Montreal, Canada","character(0)","NeoMa"
"1799","2122","Netherlands Association of Universities of Applied Sciences","character(0)","Nethe"
"1800","2124","Netherlands Cancer Institute, Amsterdam, The Netherlands","character(0)","Nethe"
"1801","2127","Netherlands Genomic Initiative","character(0)","Nethe"
"1802","2132","Network Development and MARC Standards Office","character(0)","Netwo"
"1803","2134","Network Pharmacology for Precision Medicine, University of Helsinki, Helsinki, Finland","character(0)","Netwo"
"1804","2136","NEUBIAS","character(0)","NEUBI"
"1805","2137","NeuralEnsemble","character(0)","Neura"
"1806","2138","@neurIST, Center for Computational and Simulation Technologies in Biomedicine, Department of Mechanical Engineering, University of Sheffield, Sheffield, United Kingdom","character(0)","neurI"
"1807","2139","Neuroinformatics Unit, RIKEN Center for Brain Science","character(0)","Neuro"
"1808","2140","Neurometabolic Disease Lab, Institut d'Investigacia Biomedica de Bellvitge, Barcelona, Spain","character(0)","Neuro"
"1809","2141","NeurOmics","character(0)","NeurO"
"1810","2143","Neuroscience Department, Washington University School of Medicine, St. Louis, USA","character(0)","Neuro"
"1811","2144","Neuroscience Information Framework (NIF)","character(0)","NIF"
"1812","2149","Newfoundland Labrador, St. John's, NL, Canada","character(0)","Newfo"
"1813","2157","NIC Administrators","character(0)","NICAd"
"1814","2158","NIF curators","character(0)","NIFcu"
"1815","2161","NIH Common Fund, USA","character(0)","NIHCo"
"1816","2170","NLM Intramural Research Program, Rockville, MD, USA","character(0)","NLMIn"
"1817","2171","NLM/NCBI BioNLP Research Group, Bethesda, MD, USA","character(0)","NLMNC"
"1818","2172","NLNet Foundation, Amsterdam, The Netherlands","character(0)","NLNet"
"1819","2175","Non-Globular Proteins-net (NGP-net), Padova, Italy","character(0)","NGP-net"
"1820","2178","NORMAN network","character(0)","NORMA"
"1821","2186","Norwegian Financial Mechanism, Norway","character(0)","Norwe"
"1822","2193","Nottingham Arabidopsis Stock Centre (NASC), Loughborough, UK","character(0)","NASC"
"1823","2195","Nova Scotia, Wildlife and Biodiversity","character(0)","NovaS"
"1824","2196","Novo Nordisk Foundation Center for Protein Research (CPR), Denmark","character(0)","CPR"
"1825","2199","NPO Administrators","character(0)","NPOAd"
"1826","2202","Nuffield Department of Primary Care Health Sciences, University of Oxford, UK","character(0)","Nuffi"
"1827","2203","NZIMA","character(0)","NZIMA"
"1828","2206","OBI consortium","character(0)","OBIco"
"1829","2207","OBIS","character(0)","OBIS"
"1830","2208","OBIws Administrators","character(0)","OBIws"
"1831","2210","OBOE Administrators","character(0)","OBOEA"
"1832","2213","Observations and Specimens Interest Group (TDWG)","character(0)","TDWG"
"1833","2226","Office of Behavioral and Social Sciences Research (OBSSR), NIH, USA","character(0)","OBSSR"
"1834","2227","Office of Economic Opportunity of the United States, Department of Commerce, USA","character(0)","Offic"
"1835","2228","Office of Fusion Energy Sciences of the U.S. Department of Energy, Washington D.C., USA","character(0)","Offic"
"1836","2230","Office of Scholarly Communication, University of Cambridge, United Kingdom","character(0)","Offic"
"1837","2235","OHDSI","character(0)","OHDSI"
"1838","2241","OMIT Administrators","character(0)","OMITA"
"1839","2242","OMRSE administrators","character(0)","OMRSE"
"1840","2247","Ontario Research Fund","character(0)","Ontar"
"1841","2249","Ontology Engineering Group, Universidad Politecnica de Madrid, Spain","character(0)","Ontol"
"1842","2250","Onto-Med Research Group, Universitat Leipzig, Leipzig, Germany","character(0)","OntoM"
"1843","2251","OoEVV Administrators","character(0)","OoEVV"
"1844","2252","OpenAIRE","character(0)","OpenA"
"1845","2260","Open mHealth","character(0)","Openm"
"1846","2261","Open Microscopy Environment","character(0)","OpenM"
"1847","2262","Open PHACTS","character(0)","OpenP"
"1848","2264","openSNP Administrators","character(0)","openS"
"1849","2268","Operational Competitiveness Programme and national funds","character(0)","Opera"
"1850","2274","Organization for Human Brain Mapping","character(0)","Organ"
"1851","2278","OSPAR Commission","character(0)","OSPAR"
"1852","2281","Oxford e-Research Centre, Department of Engineering Science, University of Oxford, Oxford, UK","character(0)","Oxfor"
"1853","2285","Pakistan Petroleum Information Service","character(0)","Pakis"
"1854","2287","Panacea","character(0)","Panac"
"1855","2289","Pan-European Species directories Infrastructure","character(0)","PanEu"
"1856","2292","Particles of Human Origin Extinguishing Natural solar radiation In Climate Systems (PHOENICS)","character(0)","PHOENICS"
"1857","2294","Pathbase administrators","character(0)","Pathb"
"1858","2295","PATO administrators","character(0)","PATOa"
"1859","2296","Patreon","character(0)","Patre"
"1860","2300","PDBe","character(0)","PDBe"
"1861","2301","PDBj","character(0)","PDBj"
"1862","2306","PERFORM Centre","character(0)","PERFO"
"1863","2308","PermaSense Consortium","character(0)","Perma"
"1864","2314","Pharmacia, Sweden","character(0)","Pharm"
"1865","2315","PharmGKB","character(0)","Pharm"
"1866","2316","PharmGKB OWL Administrators","character(0)","Pharm"
"1867","2318","Phenoscape","character(0)","Pheno"
"1868","2321","Philips Healthcare","character(0)","Phili"
"1869","2324","Physiome Project","character(0)","Physi"
"1870","2325","Piccoli Punti, Italia","character(0)","Picco"
"1871","2327","Pistoia Alliance","character(0)","Pisto"
"1872","2328","PKU-Baidu Fund","character(0)","PKUBa"
"1873","2330","Plant Computational Genomics Lab, University of Conneticut, USA","character(0)","Plant"
"1874","2332","Plant Ontology Administrators","character(0)","Plant"
"1875","2334","Plants for Human Health Institute, North Carolina State University, USA","character(0)","Plant"
"1876","2336","PO Administrators","character(0)","POAdm"
"1877","2338","Polar Environment Data Science Center,  National Institute of Polar Research, Tokyo, Japan","character(0)","Polar"
"1878","2345","Pombase","character(0)","Pomba"
"1879","2348","Portage Network","character(0)","Porta"
"1880","2349","Portland Press, London, United Kingdom","character(0)","Portl"
"1881","2355","Prince Edward Island, Fish and Wildlife","character(0)","Princ"
"1882","2360","Problem-Oriented Medical Record Ontology (POMROntology) Administrators","character(0)","POMROntology"
"1883","2361","PRO Consortium","character(0)","PROCo"
"1884","2362","ProDom Team","character(0)","ProDo"
"1885","2365","Program for New Century Excellent Talents in University of China","character(0)","Progr"
"1886","2366","Program in Molecular Medicine, University of Massachusetts Medical School","character(0)","Progr"
"1887","2368","Pro-iBiosphere project, European Commission FP7","character(0)","ProiB"
"1888","2370","Project Tycho","character(0)","Proje"
"1889","2371","Project UNIL.5 (Grid/Selectome) of the AAA/SWITCHe-infrastructure for e-science program;","character(0)","Grid/Selectome"
"1890","2375","Protein Information Resource Consortium","character(0)","Prote"
"1891","2377","ProteomeBinders European Commission","character(0)","Prote"
"1892","2378","ProteomeXchange","character(0)","Prote"
"1893","2379","Proteomics Laboratory CSIC/UAB, Barcelona, Spain","character(0)","Prote"
"1894","2380","Proteomics Standards Initiative (PSI) - Human Proteomics Organisation (HUPO)","character(0)","HUPO"
"1895","2382","Public Health Dynamics Laboratory, University of Pittsburgh, USA","character(0)","Publi"
"1896","2385","Purdue University Discovery Park, West Lafayette, IN, USA","character(0)","Purdu"
"1897","2390","Quantitative and Computational Biology Group, Max Planck Institute for Biophysical Chemistry","character(0)","Quant"
"1898","2391","Quantitative Biology Center (QBiC), Tuebingen, Germany","character(0)","QBiC"
"1899","2392","QUDT.org","character(0)","QUDTo"
"1900","2395","Queensland Facility for Advanced Bioinformatics, Australia","character(0)","Queen"
"1901","2402","Ramaiah Public Policy Center, Bengaluru, Karnataka, India","character(0)","Ramai"
"1902","2405","RDA/WDS WG on Scholarly Links Exchange (Scholix)","character(0)","Scholix"
"1903","2406","RD-Connect","character(0)","RDCon"
"1904","2410","RECOLNAT","character(0)","RECOL"
"1905","2415","Regents of the University of Michigan, USA","character(0)","Regen"
"1906","2418","Reich Lab, Department of Biostatistics and Epidemiology, University of Massachusetts Amherst, Amherst, MA, USA","character(0)","Reich"
"1907","2419","REMARK group","character(0)","REMAR"
"1908","2429","Research Imaging Institute, University of Texas Health Science Center, Texas, USA","character(0)","Resea"
"1909","2430","researchobject.org","character(0)","resea"
"1910","2433","Research Programme on Biomedical Informatics (IMIM, UPF)","character(0)","IMIM, UPF"
"1911","2436","Resource Identification Initiatve","character(0)","Resou"
"1912","2438","RH-MeSH Administrators","character(0)","RHMeS"
"1913","2445","RIKEN Center for Life Science Technologies, Yokohama City, Japan","character(0)","RIKEN"
"1914","2447","RIKEN Open Life Science Platform","character(0)","RIKEN"
"1915","2449","Riken Quantitative Biology Center, Osaka, Japan","character(0)","Riken"
"1916","2450","Riken Resource Centre, Japan","character(0)","Riken"
"1917","2452","Robarts Research Institute, London, Canada","character(0)","Robar"
"1918","2453","Robert B McMillen Foundation","character(0)","Rober"
"1919","2457","Rockefeller University Press","character(0)","Rocke"
"1920","2460","Roth Laboratory","character(0)","RothL"
"1921","2470","RUCDR Infinite Biologics","character(0)","RUCDR"
"1922","2486","Sandoz","character(0)","Sando"
"1923","2491","Sapien Labs","character(0)","Sapie"
"1924","2496","SBGrid Consortium","character(0)","SBGri"
"1925","2497","SBI","character(0)","SBI"
"1926","2498","SBML Community","character(0)","SBMLC"
"1927","2500","SBO","character(0)","SBO"
"1928","2502","scalable minds","character(0)","scala"
"1929","2505","School and Observatory of Earth Sciences (EOST), Universit de Strasbourg, Strasbourg, France","character(0)","EOST"
"1930","2506","School of Animal and Comparative Biomedical Sciences, University of Arizona, Tucson, USA","character(0)","Schoo"
"1931","2507","School of Biological and Chemical Sciences, Queen Mary, University of London","character(0)","Schoo"
"1932","2510","School of Clinical Medicine, University of Cambridge, UK","character(0)","Schoo"
"1933","2512","School of Information, University of Michigan, Ann Arbor, USA","character(0)","Schoo"
"1934","2513","School of Medical Science and Technology, Indian Institute of Technology, Kharagpur, India","character(0)","Schoo"
"1935","2514","School of Medicine and Health Sciences, University of North Dakota, Grand Forks, USA","character(0)","Schoo"
"1936","2515","School of Medicine, Case Western University, Cleveland, OH, USA","character(0)","Schoo"
"1937","2524","Scientific Discovery Through Advanced Computing, U.S. Department of Energy, Washington, DC, USA","character(0)","Scien"
"1938","2527","Sciformation Consulting GmbH","character(0)","Scifo"
"1939","2528","Scipion","character(0)","Scipi"
"1940","2531","Scripps Research Translational Institute, San Diego, CA, USA","character(0)","Scrip"
"1941","2532","SDMX Initiative","character(0)","SDMXI"
"1942","2533","SeaDataNet","character(0)","SeaDa"
"1943","2534","SeaDataNet AISBL","character(0)","SeaDa"
"1944","2535","Sea Lice Research Centre, Bergen, Norway","character(0)","SeaLi"
"1945","2539","SED-ML editors","character(0)","SEDML"
"1946","2540","Seimological Laboratory, California Institute of Technology, California, United States","character(0)","Seimo"
"1947","2542","Semanticly Ltd","character(0)","Seman"
"1948","2544","Semantic Systems Biology Group","character(0)","Seman"
"1949","2549","Sequentia Biotech SL, Spain","character(0)","Seque"
"1950","2558","Shanghai Municipal Health Bureau Scientific Research Task","character(0)","Shang"
"1951","2561","Shimoda Marine Research Center, University of Tsukuba","character(0)","Shimo"
"1952","2564","SiB Colombia","character(0)","SiBCo"
"1953","2566","SILA Consortium","character(0)","SILAC"
"1954","2568","SIL International and Graduate Institute of Applied Linguistics","character(0)","SILIn"
"1955","2569","SIMMONDS - School of Library and Information Science","character(0)","SIMMO"
"1956","2570","Simons Foundation, USA","character(0)","Simon"
"1957","2571","Singapore Academic Research Fund","character(0)","Singa"
"1958","2578","Slashdot Media, San Diego, CA, USA","character(0)","Slash"
"1959","2579","Smithsonian National Museum of Natural History, Washington DC, USA","character(0)","Smith"
"1960","2580","SNOMEDCT administrators","character(0)","SNOME"
"1961","2582","SNSB, Botanische Staatssammlung Muenchen, Germany","character(0)","SNSBB"
"1962","2585","Society for the Study of Celiac Disease, Downers Grove, IL, USA","character(0)","Socie"
"1963","2588","Software Freedom Conservancy, Inc","character(0)","Softw"
"1964","2589","Software Heritage","character(0)","Softw"
"1965","2594","SOPHARM administrators","character(0)","SOPHA"
"1966","2597","South African National Bioinformatics Institute, University of Western Cape, South Africa","character(0)","South"
"1967","2599","Southern Association of Agricultural Experiment Station Directors","character(0)","South"
"1968","2603","South Green","character(0)","South"
"1969","2605","SOY Administrators","character(0)","SOYAd"
"1970","2607","Space Weather Services, Haymarket, NSW, Australia","character(0)","Space"
"1971","2617","Spritzer Science Center","character(0)","Sprit"
"1972","2618","SPT Labtech Ltd, Melbourn, UK","character(0)","SPTLa"
"1973","2619","Squishy Media","character(0)","Squis"
"1974","2621","Stanford Digital Library, CA, USA","character(0)","Stanf"
"1975","2622","Stanford Libraries, Stanford University, Stanford, California, USA","character(0)","Stanf"
"1976","2624","Stanford University Center for Biomedical Informatics Research, CA, USA","character(0)","Stanf"
"1977","2627","State Committee for Scientific Research","character(0)","State"
"1978","2628","State Key Laboratory of Microbial Metabolism, Shanghai Jiaotong University, China","character(0)","State"
"1979","2629","State Key Laboratory of Microbial Technology, Shandong University, Jinan, China","character(0)","State"
"1980","2630","State Key Laboratory of Silkworm Genome Biology, Chongqing, China","character(0)","State"
"1981","2634","State of Geneva, Switzerland","character(0)","State"
"1982","2638","Statistics Division, United Nations Department of Economic and Social Affairs (UN DESA), United Nations, New York, NY, USA","character(0)","UN DESA"
"1983","2639","Stat/Transfer, Seattle, WA , USA","character(0)","StatT"
"1984","2643","St. Lawrence Global Observatory, Rimouski, Québec, Canada","character(0)","StLaw"
"1985","2644","Stockholm Bioinformatics Center, Sweden","character(0)","Stock"
"1986","2647","STORM Consultancy","character(0)","STORM"
"1987","2651","Strasbourg Astronomical Data Center, Strasbourg Astronomical Observatory","character(0)","Stras"
"1988","2652","Strategic University Research Partnership program, NASA, Washington, DC, USA","character(0)","Strat"
"1989","2654","STRENDA Commission","character(0)","STREN"
"1990","2655","STROBE group","character(0)","STROB"
"1991","2658","Structural Bioinformatics and Network Biology Group","character(0)","Struc"
"1992","2662","Structural Informatics Group, University of Washington, Seattle, Washington, USA","character(0)","Struc"
"1993","2665","Su Lab, La Jolla, CA, USA","character(0)","SuLab"
"1994","2674","Swedish National Data Service","character(0)","Swedi"
"1995","2677","Swiss Center for Affective Science, University of Geneva, Switzerland","character(0)","Swiss"
"1996","2681","Swiss Institute for Computer Assisted Surgery","character(0)","Swiss"
"1997","2683","Swiss Multi-Science Computing Grid, Switzerland","character(0)","Swiss"
"1998","2685","Swiss National Supercomputing Centre","character(0)","Swiss"
"1999","2686","Swiss Platform for High-Performance and High-Productivity Computing (HP2C)","character(0)","HP2C"
"2000","2687","Swiss-Prot group, SIB Swiss Institute of Bioinformatics","character(0)","Swiss"
"2001","2690","Switch Laboratory","character(0)","Switc"
"2002","2691","SWO administrators","character(0)","SWOad"
"2003","2693","SYMP administrators","character(0)","SYMPa"
"2004","2696","Systems Biology Research Group, University of California San Diego, USA","character(0)","Syste"
"2005","2697","Systems Microscopy Network of Excellence, European Union","character(0)","Syste"
"2006","2698","TADS administrators","character(0)","TADSa"
"2007","2700","Taiwan Biodiversity Information Facility","character(0)","Taiwa"
"2008","2702","Talis","character(0)","Talis"
"2009","2708","Taylor & Francis","character(0)","Taylo"
"2010","2709","TBChina EU project","character(0)","TBChi"
"2011","2713","Technical Committee 211, International Organization for Standardization (ISO), Geneva, Switzerland","character(0)","ISO"
"2012","2714","Technical Committee 212, International Organization for Standardization (ISO), Geneva, Switzerland","character(0)","ISO"
"2013","2715","Technical Committee 276, International Organization for Standardization (ISO), Geneva, Switzerland","character(0)","ISO"
"2014","2716","Technical Committee ISO/TC 20/SC 13, International Organization for Standardization (ISO), Geneva, Switzerland","character(0)","ISO"
"2015","2729","Telomere Research Network","character(0)","Telom"
"2016","2730","TemaTres","character(0)","TemaT"
"2017","2737","The 1000 Genome Project","character(0)","The10"
"2018","2740","The ABCD Research Consortium, USA","character(0)","TheAB"
"2019","2743","The ARK Alliance","character(0)","TheAR"
"2020","2744","The Astrophysics & Astrochemistry Laboratory, Ames Research Center, Mountain View, USA","character(0)","TheAs"
"2021","2746","The Biotechnology Center (BIOTEC), Technische Universitat Dresden, Dresden, Germany","character(0)","BIOTEC"
"2022","2749","The Cell Based Assay Standards Consortium","character(0)","TheCe"
"2023","2753","The CHILDES Project, Pittsburg, United States","character(0)","TheCH"
"2024","2754","The Claremont Colleges Library, Claremont, CA, USA","character(0)","TheCl"
"2025","2756","The Collaborative Computing Project for NMR (CCPN), Cambridge, UK","character(0)","CCPN"
"2026","2757","The Committee on Data for Science and Technology (CODATA), Paris, France","character(0)","CODATA"
"2027","2758","The CONSORT Group","character(0)","TheCO"
"2028","2759","The Consortium of Multiple Sclerosis Centers, Hackensack, NJ, USA","character(0)","TheCo"
"2029","2765","The Donnelly Centre, University Of Toronto, Canada","character(0)","TheDo"
"2030","2768","The Dutch Vlinderkind (Butterfly Child) Foundation","character(0)","Butterfly Child"
"2031","2776","The Fifth Framework Infrastructures program, European Commission","character(0)","TheFi"
"2032","2778","The Flow Informatics and Computational Cytometry Society (FICCS)","character(0)","FICCS"
"2033","2779","The FOODIE Project","character(0)","TheFO"
"2034","2780","The Freiburg Institute for Advanced Studies, Freiburg, Germany","character(0)","TheFr"
"2035","2787","The Information School, University of Washington, Seattle, WA, USA","character(0)","TheIn"
"2036","2791","The Irving Ludmer Family Foundation","character(0)","TheIr"
"2037","2798","The Mesquite Project","character(0)","TheMe"
"2038","2804","The Monarch Initiative","character(0)","TheMo"
"2039","2808","The National Autonomous University of Mexico at the Center for Genomic Sciences","character(0)","TheNa"
"2040","2818","The Ottawa Hospital Research Institute","character(0)","TheOt"
"2041","2821","Therapeutic innovation Australia","character(0)","Thera"
"2042","2826","The Rockefeller University Press","character(0)","TheRo"
"2043","2829","The R Project for Statistical Computing","character(0)","TheRP"
"2044","2830","The Samvera Community","character(0)","TheSa"
"2045","2836","The SPIRIT Group","character(0)","TheSP"
"2046","2849","The University of Queensland, Institute for Molecular Bioscience, Division of Chemistry and Structural Biology, Brisbane, 4072 QLD, Australia.","character(0)","TheUn"
"2047","2850","The UT Center for Integrative and Translational Genomics","character(0)","TheUT"
"2048","2851","The Virtual Physiological Rat Project","character(0)","TheVi"
"2049","2855","The worldwide Protein Data Bank Foundation","character(0)","Thewo"
"2050","2856","The Youth Innovation Promotion Association of the CAS","character(0)","TheYo"
"2051","2860","TMO Administrators","character(0)","TMOAd"
"2052","2861","Tobacco Regulatory Science Program, National Institutes of Health (NIH), Bethesda, MD, USA","character(0)","NIH"
"2053","2867","TopQuadrant","character(0)","TopQu"
"2054","2869","Total Carbon Column Observing Network, Pasadena, CA","character(0)","Total"
"2055","2876","Troyanskaya Laboratory (Laboratory for Bioinformatics and Functional Genomics), Princeton University, USA","character(0)","Laboratory for Bioinformatics and Functional Genomics"
"2056","2879","Turku BioImaging, University of Turku and Åbo Akademi University, Turku, Finland","character(0)","Turku"
